0.0,0.0,-0.1270037127930771,-0.0879552145556603,-0.22543963600425548,-0.24918141349335457,-0.3024006116108336,-0.38500586007610604,-0.38262046055833265,-0.46304731775293606,-0.12475056402010994,-0.4974478212178404,-0.15588958821808735,-0.7014259464234642,-0.17169599527806206,-0.8276481257202942,-0.18201171624332313,-0.9338772335228928,-0.03388094696745133,-0.5125143081624769,-0.030000723144466675,-0.7421294519802758,-0.022963582835547176,-0.8852244321198621,-0.019243786332308988,-1.0,0.052230249198189145,-0.477258898097218,0.08713011323399977,-0.6764615824615968,0.10791416470625025,-0.8004131858552942,0.1211649727061825,-0.9066882231037491,0.1325461916671607,-0.40084744713716225,0.20689130617480683,-0.5270812716658316,0.2568377869694579,-0.6116183256534522,0.29881029705602025,-0.6892398220673723,hello
0.0,0.0,-0.1354215259400339,-0.08723024999268189,-0.2558108864747102,-0.2396467504190004,-0.34467042682300214,-0.3462143911928635,-0.41928582149928345,-0.4127205474315944,-0.21858353258300445,-0.49036408037583296,-0.2852005503214672,-0.6898809920484901,-0.3295674159367766,-0.8220079695716324,-0.3623542373694185,-0.9282770472475519,-0.1282405968583844,-0.5271778835044939,-0.1834613015513759,-0.7442977951640719,-0.2176818486715616,-0.886056566146012,-0.24298551887230188,-1.0,-0.0300901777334055,-0.5099085579472437,-0.06308050475614518,-0.7197003999110617,-0.07448475872364782,-0.8470553504064195,-0.08404687448422933,-0.9522847122614687,0.07643993829125059,-0.44950756941144376,0.1004028383035201,-0.6037627825489051,0.11704358538546482,-0.7030753011166493,0.12889548936944095,-0.7826656055933986,hello
0.0,0.0,-0.16401270982764324,-0.09076598144298577,-0.2785644636714922,-0.28227420183822227,-0.3350818293994877,-0.46055829187241065,-0.40654318906805004,-0.5685130042678219,-0.20397533777386578,-0.4870280269594838,-0.2590256214976705,-0.6937189563292153,-0.2877017227351516,-0.8168449330278647,-0.3107455475026687,-0.924085081766974,-0.11838268067494429,-0.5237918068638896,-0.16863319412451386,-0.7498452888530983,-0.20281389091771698,-0.887621776504298,-0.23161600838998445,-1.0,-0.03119492772169889,-0.521933025783804,-0.06277972337189147,-0.7399595899062161,-0.0894968298260618,-0.8649440979830327,-0.11474951776317022,-0.9656712299692243,0.06573669348881439,-0.4888503515594925,0.06287510950469544,-0.6662725538055613,0.05517879697777445,-0.7796913684289379,0.045917352826729756,-0.8793456977399896,hello
0.0,0.0,-0.171629077474744,-0.06271366158167295,-0.3052953530411558,-0.23421173463872877,-0.3759158820461423,-0.3990795860899026,-0.4520902043949393,-0.5047707226356432,-0.23867986554873352,-0.4682164339691348,-0.3133365043076332,-0.6687300869293707,-0.35696132060047486,-0.7909498730754465,-0.39122268675475863,-0.8963500037605517,-0.15253695276043697,-0.521175012969912,-0.22091211092259688,-0.7433600587811127,-0.2643586300303636,-0.8832978903671667,-0.29862810844766624,-1.0,-0.05904795430517583,-0.5349097646662704,-0.10831752484844416,-0.7527874577164472,-0.14034525705107762,-0.8843937794304164,-0.16776729507506669,-0.9913610871399012,0.046241107417106804,-0.5170004769406551,0.031337672042004605,-0.7035092571061374,0.013320508478372038,-0.822261870668003,-0.005774032654706573,-0.9242593385200324,hello
0.0,0.0,-0.15329767753860227,-0.09105484514112959,-0.25162485604042983,-0.2733946138037828,-0.2902762005588932,-0.4468024347364979,-0.33387787703131094,-0.5813215806600225,-0.16706591260742915,-0.49032081554166196,-0.18923598686116522,-0.6938864751333218,-0.20607613298580116,-0.8215428040064967,-0.22093906374924074,-0.9326908847645056,-0.07431283042945713,-0.5156592746389517,-0.09840558417468519,-0.7377290045500569,-0.11788400659784566,-0.8797511423835002,-0.13963304404596147,-1.0,0.017742557293847265,-0.4982823894684108,0.0058560583736036115,-0.7093158164340859,-0.005653993859410258,-0.8361214106042513,-0.021432265268769218,-0.9421928898072501,0.11726504934107947,-0.4468792656653975,0.1340841436254344,-0.6220754984468674,0.13879411992263696,-0.7338012615936897,0.13710168457406097,-0.828005636091507,hello
0.0,0.0,-0.12631813316866172,-0.09356028695094008,-0.1879613330962687,-0.2684800250702536,-0.20244670045453594,-0.4226030412541605,-0.2235532626728194,-0.5457132543359852,-0.10647609038955398,-0.4679449157281209,-0.1126622037663323,-0.6763711955774211,-0.11104326666788003,-0.8155211663328539,-0.10541645391845163,-0.931826686148107,-0.019859339115629666,-0.4837538459288728,-0.023699597541766034,-0.7108459390540783,-0.026709946293695802,-0.8660593713261254,-0.030336830822920775,-1.0,0.06601477036381233,-0.45940823021801286,0.07592918769760328,-0.674926558379283,0.07788666127361653,-0.8141839236605747,0.07723820589346722,-0.9364720497294833,0.15265589374829028,-0.3965274774122621,0.18372939126762217,-0.5555221640169924,0.20049331510351878,-0.6582390529029287,0.21213233442796867,-0.7514145749859673,hello
0.0,0.0,-0.1181769618801356,-0.07403773784701738,-0.1786154771561848,-0.2428981847424819,-0.19504678266507175,-0.38557369841034134,-0.2353831893770066,-0.4902620632199314,-0.10730480691467233,-0.461162647711779,-0.11243355238117445,-0.6720575413894527,-0.11020543909294804,-0.8132624897680178,-0.1031036676648675,-0.9266112008056201,-0.019849475685970144,-0.48116272134523413,-0.02368753187495847,-0.7152976483402932,-0.022839169281384814,-0.8701532750495317,-0.019791094875129055,-1.0,0.07227754763427105,-0.4609873299615055,0.09009579186557196,-0.7000268586793419,0.10036152273283906,-0.8598068980171387,0.11059499513405584,-0.9982142133957137,0.16722122593040692,-0.4016200061396276,0.2245152420375499,-0.5835977271105584,0.25638152228051925,-0.7102484094735401,0.28045527915933033,-0.8279319395455308,hello
0.0,0.0,-0.09986853160473286,-0.10624386817522075,-0.15193519613033293,-0.3025333307088001,-0.17049969386201103,-0.45648727636645803,-0.19233401467597547,-0.5843387885638036,-0.03880855860289189,-0.5061889601771974,-0.04547418236292944,-0.709383776862184,-0.05467593403166637,-0.8480418046704951,-0.057218692340127074,-0.9563108455728095,0.03597882830476218,-0.5111565799983632,0.04724346309923533,-0.7300132297195238,0.06003640503868942,-0.8807079194945149,0.07768652920328495,-1.0,0.10480009862719646,-0.48008238271703424,0.13389677917971596,-0.6914323839084342,0.16837900193835592,-0.8360376731026438,0.20571208939436478,-0.9521071721241418,0.16660350520227382,-0.410623972417537,0.21104562440235752,-0.5664385740082113,0.25088334536819956,-0.6715540310240549,0.2889739559969376,-0.7557089295944786,hello
0.0,0.0,-0.14387692593182258,-0.09485543056628959,-0.24978232607964473,-0.26978998077890254,-0.29945014798030867,-0.40337249601185954,-0.3191727020350324,-0.5058102963085582,-0.16310962140869661,-0.5347265026564758,-0.19117579765445675,-0.7416058209454081,-0.2337456256978587,-0.8613995447246364,-0.27808362600784237,-0.9428390077569728,-0.08617019369763095,-0.5578820733480453,-0.11832035232703912,-0.7776967790164239,-0.16183531431186257,-0.9088903111118609,-0.20768021492202435,-1.0,-0.00610899827821985,-0.5513327717075568,-0.03110022067886428,-0.7658891418196464,-0.06366094954119252,-0.8988088824033647,-0.09831185413475012,-0.9952104356957816,0.07738985298970832,-0.5107371391035989,0.0880920925691427,-0.6815056772352829,0.07885331339878136,-0.7954803534657547,0.060827867322763664,-0.8822966628252589,hello
0.0,0.0,-0.09983691335084484,-0.15527301782940106,-0.12249635046758536,-0.3723532981697273,-0.10386534104089586,-0.5402655313086532,-0.11554032996928067,-0.6540224525326466,-0.004800277434759482,-0.529007866118983,0.0008974452101498007,-0.7297607359519364,-0.004168082349385027,-0.8587697736704103,-0.007987262370333226,-0.9624626552662225,0.07376695011563687,-0.5319096837384334,0.0873889030782605,-0.7505500659610513,0.0925132449322464,-0.8890127399728658,0.09804272589023988,-1.0,0.14916546968251998,-0.5052733693092484,0.17856511867131244,-0.7136510086300019,0.1948430876801627,-0.8407782232459399,0.20628328807053967,-0.94297262909269,0.2254499527845405,-0.443456968322293,0.26546171564343074,-0.605347180077185,0.2844547493128569,-0.7097095136221873,0.2950478832711995,-0.796193238933657,hello
